employee_id,month,department,working_days,absence_days,late_days
EMP-0176,2025-10-01,Marketing,23,2,3
EMP-0176,2025-11-01,Marketing,22,1,0
EMP-0176,2025-12-01,Marketing,21,3,1
EMP-0177,2025-09-01,Operations,20,1,1
EMP-0177,2025-10-01,Operations,22,2,2
EMP-0177,2025-11-01,Operations,23,0,0
EMP-0177,2025-12-01,Operations,22,0,0
EMP-0178,2025-02-01,Marketing,20,1,0
EMP-0178,2025-03-01,Marketing,20,0,0
EMP-0178,2025-04-01,Marketing,21,1,1
EMP-0178,2025-05-01,Marketing,21,0,0
EMP-0178,2025-06-01,Marketing,23,2,1
EMP-0178,2025-07-01,Marketing,23,2,1
EMP-0178,2025-08-01,Marketing,20,0,1
EMP-0178,2025-09-01,Marketing,22,0,0
EMP-0178,2025-10-01,Marketing,20,1,1
EMP-0178,2025-11-01,Marketing,21,1,1
EMP-0178,2025-12-01,Marketing,23,1,2
EMP-0179,2024-12-01,Finance,23,0,0
EMP-0179,2025-01-01,Finance,20,0,0
EMP-0179,2025-02-01,Finance,22,1,1
EMP-0179,2025-03-01,Finance,20,0,0
EMP-0179,2025-04-01,Finance,21,0,0
EMP-0179,2025-05-01,Finance,20,0,2
EMP-0179,2025-06-01,Finance,23,1,1
EMP-0179,2025-07-01,Finance,21,0,1
EMP-0179,2025-08-01,Finance,21,2,0
EMP-0179,2025-09-01,Finance,21,0,2
EMP-0179,2025-10-01,Finance,22,1,2
EMP-0179,2025-11-01,Finance,22,1,1
EMP-0179,2025-12-01,Finance,22,1,0
EMP-0180,2024-07-01,Human Resources,22,0,0
EMP-0180,2024-08-01,Human Resources,23,0,0
EMP-0180,2024-09-01,Human Resources,20,0,0
EMP-0180,2024-10-01,Human Resources,23,0,3
EMP-0180,2024-11-01,Human Resources,21,1,0
EMP-0180,2024-12-01,Human Resources,21,0,1
EMP-0180,2025-01-01,Human Resources,21,0,0
EMP-0180,2025-02-01,Human Resources,22,0,0
EMP-0180,2025-03-01,Human Resources,21,1,0
EMP-0180,2025-04-01,Human Resources,22,0,2
EMP-0180,2025-05-01,Human Resources,21,0,0
EMP-0180,2025-06-01,Human Resources,20,0,1
EMP-0180,2025-07-01,Human Resources,21,0,1
EMP-0180,2025-08-01,Human Resources,21,0,0
EMP-0180,2025-09-01,Human Resources,22,0,1
EMP-0180,2025-10-01,Human Resources,21,0,0
EMP-0180,2025-11-01,Human Resources,21,1,3
EMP-0180,2025-12-01,Human Resources,20,0,1
EMP-0181,2024-11-01,Customer Service,23,0,0
EMP-0181,2024-12-01,Customer Service,23,0,1
EMP-0181,2025-01-01,Customer Service,20,1,0
EMP-0181,2025-02-01,Customer Service,21,0,0
EMP-0181,2025-03-01,Customer Service,23,0,0
EMP-0181,2025-04-01,Customer Service,23,2,0
EMP-0181,2025-05-01,Customer Service,21,2,1
EMP-0182,2024-04-01,Operations,22,0,1
EMP-0182,2024-05-01,Operations,22,0,2
EMP-0182,2024-06-01,Operations,23,1,1
EMP-0182,2024-07-01,Operations,21,0,2
EMP-0182,2024-08-01,Operations,23,1,1
EMP-0182,2024-09-01,Operations,22,1,2
EMP-0182,2024-10-01,Operations,23,0,0
EMP-0182,2024-11-01,Operations,23,1,0
EMP-0182,2024-12-01,Operations,23,0,1
EMP-0182,2025-01-01,Operations,22,0,2
EMP-0182,2025-02-01,Operations,20,1,1
EMP-0182,2025-03-01,Operations,21,0,1
EMP-0182,2025-04-01,Operations,21,1,1
EMP-0182,2025-05-01,Operations,22,0,2
EMP-0182,2025-06-01,Operations,23,0,1
EMP-0182,2025-07-01,Operations,22,1,0
EMP-0182,2025-08-01,Operations,20,0,1
EMP-0182,2025-09-01,Operations,20,0,2
EMP-0182,2025-10-01,Operations,20,1,1
EMP-0182,2025-11-01,Operations,22,1,1
EMP-0182,2025-12-01,Operations,22,0,0
EMP-0183,2025-04-01,Customer Service,20,0,3
EMP-0183,2025-05-01,Customer Service,23,3,0
EMP-0183,2025-06-01,Customer Service,23,0,2
EMP-0183,2025-07-01,Customer Service,23,1,1
EMP-0183,2025-08-01,Customer Service,21,1,0
EMP-0183,2025-09-01,Customer Service,22,3,1
EMP-0183,2025-10-01,Customer Service,23,4,0
EMP-0183,2025-11-01,Customer Service,21,2,2
EMP-0183,2025-12-01,Customer Service,22,2,0
EMP-0184,2025-08-01,Customer Service,22,1,2
EMP-0184,2025-09-01,Customer Service,20,0,1
EMP-0184,2025-10-01,Customer Service,20,2,0
EMP-0184,2025-11-01,Customer Service,22,0,0
EMP-0184,2025-12-01,Customer Service,23,0,4
EMP-0185,2024-10-01,Operations,21,1,0
EMP-0185,2024-11-01,Operations,23,0,1
EMP-0185,2024-12-01,Operations,21,0,1
EMP-0185,2025-01-01,Operations,22,1,1
EMP-0185,2025-02-01,Operations,20,0,2
EMP-0185,2025-03-01,Operations,23,0,2
EMP-0185,2025-04-01,Operations,21,1,1
EMP-0185,2025-05-01,Operations,20,1,3
EMP-0185,2025-06-01,Operations,21,2,0
EMP-0185,2025-07-01,Operations,20,0,0
EMP-0185,2025-08-01,Operations,21,0,0
EMP-0185,2025-09-01,Operations,20,0,3
EMP-0185,2025-10-01,Operations,22,1,0
EMP-0185,2025-11-01,Operations,20,0,0
EMP-0185,2025-12-01,Operations,21,1,2
EMP-0186,2024-10-01,Sales,22,0,0
EMP-0186,2024-11-01,Sales,23,0,0
EMP-0186,2024-12-01,Sales,21,0,0
EMP-0186,2025-01-01,Sales,22,0,0
EMP-0186,2025-02-01,Sales,22,0,0
EMP-0186,2025-03-01,Sales,21,1,0
EMP-0186,2025-04-01,Sales,22,0,1
EMP-0186,2025-05-01,Sales,23,0,1
EMP-0186,2025-06-01,Sales,22,0,1
EMP-0186,2025-07-01,Sales,20,2,2
EMP-0186,2025-08-01,Sales,21,1,0
EMP-0186,2025-09-01,Sales,21,1,1
EMP-0186,2025-10-01,Sales,20,2,1
EMP-0186,2025-11-01,Sales,23,0,0
EMP-0186,2025-12-01,Sales,22,0,2
EMP-0187,2025-12-01,Marketing,21,0,1
EMP-0188,2024-11-01,IT & Data,21,0,1
EMP-0188,2024-12-01,IT & Data,20,0,0
EMP-0188,2025-01-01,IT & Data,23,1,3
EMP-0188,2025-02-01,IT & Data,20,2,1
EMP-0188,2025-03-01,IT & Data,21,0,0
EMP-0188,2025-04-01,IT & Data,20,1,1
EMP-0188,2025-05-01,IT & Data,20,0,3
EMP-0188,2025-06-01,IT & Data,20,0,0
EMP-0188,2025-07-01,IT & Data,21,0,1
EMP-0188,2025-08-01,IT & Data,22,0,2
EMP-0188,2025-09-01,IT & Data,21,1,0
EMP-0188,2025-10-01,IT & Data,20,1,4
EMP-0188,2025-11-01,IT & Data,23,2,0
EMP-0188,2025-12-01,IT & Data,22,0,0
EMP-0189,2024-01-01,Customer Service,20,1,1
EMP-0189,2024-02-01,Customer Service,21,0,3
EMP-0189,2024-03-01,Customer Service,23,0,2
EMP-0189,2024-04-01,Customer Service,21,1,0
EMP-0189,2024-05-01,Customer Service,21,0,0
EMP-0189,2024-06-01,Customer Service,21,1,1
EMP-0189,2024-07-01,Customer Service,20,0,1
EMP-0189,2024-08-01,Customer Service,20,1,0
EMP-0189,2024-09-01,Customer Service,20,0,0
EMP-0189,2024-10-01,Customer Service,21,0,0
EMP-0189,2024-11-01,Customer Service,20,0,0
EMP-0189,2024-12-01,Customer Service,23,0,1
EMP-0189,2025-01-01,Customer Service,21,0,0
EMP-0189,2025-02-01,Customer Service,23,0,2
EMP-0189,2025-03-01,Customer Service,22,0,0
EMP-0189,2025-04-01,Customer Service,21,1,1
EMP-0189,2025-05-01,Customer Service,22,0,1
EMP-0189,2025-06-01,Customer Service,21,0,0
EMP-0189,2025-07-01,Customer Service,23,0,0
EMP-0189,2025-08-01,Customer Service,21,1,0
EMP-0189,2025-09-01,Customer Service,22,0,2
EMP-0189,2025-10-01,Customer Service,23,0,1
EMP-0189,2025-11-01,Customer Service,22,0,1
EMP-0189,2025-12-01,Customer Service,20,1,3
EMP-0190,2025-10-01,Marketing,21,0,4
EMP-0190,2025-11-01,Marketing,21,0,2
EMP-0190,2025-12-01,Marketing,23,0,0
EMP-0191,2024-04-01,IT & Data,22,0,0
EMP-0191,2024-05-01,IT & Data,22,1,1
EMP-0191,2024-06-01,IT & Data,20,0,0
EMP-0191,2024-07-01,IT & Data,23,1,2
EMP-0191,2024-08-01,IT & Data,21,0,2
EMP-0191,2024-09-01,IT & Data,23,0,1
EMP-0191,2024-10-01,IT & Data,22,0,0
EMP-0191,2024-11-01,IT & Data,22,1,0
EMP-0191,2024-12-01,IT & Data,20,0,0
EMP-0191,2025-01-01,IT & Data,23,0,2
EMP-0191,2025-02-01,IT & Data,23,0,0
EMP-0191,2025-03-01,IT & Data,23,0,2
EMP-0191,2025-04-01,IT & Data,20,0,4
EMP-0191,2025-05-01,IT & Data,20,0,0
EMP-0192,2025-07-01,Finance,20,0,0
EMP-0192,2025-08-01,Finance,23,1,0
EMP-0192,2025-09-01,Finance,20,1,1
EMP-0192,2025-10-01,Finance,20,2,1
EMP-0192,2025-11-01,Finance,23,1,1
EMP-0192,2025-12-01,Finance,21,1,0
EMP-0193,2024-12-01,Human Resources,23,1,0
EMP-0193,2025-01-01,Human Resources,23,0,0
EMP-0193,2025-02-01,Human Resources,22,0,2
EMP-0193,2025-03-01,Human Resources,23,1,3
EMP-0193,2025-04-01,Human Resources,21,1,0
EMP-0193,2025-05-01,Human Resources,20,0,1
EMP-0193,2025-06-01,Human Resources,22,0,2
EMP-0193,2025-07-01,Human Resources,21,2,3
EMP-0193,2025-08-01,Human Resources,20,0,1
EMP-0193,2025-09-01,Human Resources,20,0,1
EMP-0193,2025-10-01,Human Resources,22,1,2
EMP-0193,2025-11-01,Human Resources,23,0,1
EMP-0193,2025-12-01,Human Resources,21,0,0
EMP-0194,2024-04-01,Finance,23,0,1
EMP-0194,2024-05-01,Finance,23,1,1
EMP-0194,2024-06-01,Finance,22,0,2
EMP-0194,2024-07-01,Finance,22,2,1
EMP-0194,2024-08-01,Finance,22,0,3
EMP-0194,2024-09-01,Finance,23,2,0
EMP-0194,2024-10-01,Finance,23,0,0
EMP-0194,2024-11-01,Finance,23,0,0
EMP-0194,2024-12-01,Finance,21,0,1
EMP-0194,2025-01-01,Finance,20,0,1
EMP-0194,2025-02-01,Finance,22,1,0
EMP-0194,2025-03-01,Finance,21,1,1
EMP-0194,2025-04-01,Finance,20,1,1
EMP-0194,2025-05-01,Finance,20,0,1
EMP-0194,2025-06-01,Finance,21,0,0
EMP-0194,2025-07-01,Finance,21,1,1
EMP-0194,2025-08-01,Finance,23,0,3
EMP-0194,2025-09-01,Finance,21,0,1
EMP-0194,2025-10-01,Finance,23,0,2
EMP-0194,2025-11-01,Finance,20,0,1
EMP-0194,2025-12-01,Finance,21,0,1
EMP-0195,2025-02-01,IT & Data,20,0,0
EMP-0195,2025-03-01,IT & Data,22,0,2
EMP-0195,2025-04-01,IT & Data,22,0,0
EMP-0195,2025-05-01,IT & Data,21,0,1
EMP-0195,2025-06-01,IT & Data,20,0,1
EMP-0195,2025-07-01,IT & Data,23,0,0
EMP-0195,2025-08-01,IT & Data,23,0,0
EMP-0195,2025-09-01,IT & Data,22,1,0
EMP-0195,2025-10-01,IT & Data,23,0,1
EMP-0195,2025-11-01,IT & Data,23,0,1
EMP-0195,2025-12-01,IT & Data,20,1,0
EMP-0196,2024-05-01,Marketing,20,0,0
EMP-0196,2024-06-01,Marketing,23,3,0
EMP-0196,2024-07-01,Marketing,22,3,0
EMP-0196,2024-08-01,Marketing,22,0,1
EMP-0196,2024-09-01,Marketing,23,0,1
EMP-0196,2024-10-01,Marketing,22,2,0
EMP-0196,2024-11-01,Marketing,21,2,0
EMP-0196,2024-12-01,Marketing,22,0,1
EMP-0196,2025-01-01,Marketing,22,1,0
EMP-0196,2025-02-01,Marketing,20,1,1
EMP-0196,2025-03-01,Marketing,23,2,0
EMP-0196,2025-04-01,Marketing,20,2,2
EMP-0196,2025-05-01,Marketing,21,0,0
EMP-0196,2025-06-01,Marketing,23,2,0
EMP-0196,2025-07-01,Marketing,20,2,0
EMP-0196,2025-08-01,Marketing,22,3,2
EMP-0196,2025-09-01,Marketing,23,2,0
EMP-0196,2025-10-01,Marketing,22,2,0
EMP-0196,2025-11-01,Marketing,21,0,0
EMP-0196,2025-12-01,Marketing,21,2,1
EMP-0197,2025-11-01,Finance,22,3,0
EMP-0197,2025-12-01,Finance,21,1,0
EMP-0198,2024-08-01,Sales,21,1,0
EMP-0198,2024-09-01,Sales,20,0,1
EMP-0198,2024-10-01,Sales,20,0,1
EMP-0198,2024-11-01,Sales,22,1,2
EMP-0198,2024-12-01,Sales,20,0,1
EMP-0198,2025-01-01,Sales,23,0,0
EMP-0198,2025-02-01,Sales,23,0,2
EMP-0198,2025-03-01,Sales,21,0,1
EMP-0198,2025-04-01,Sales,20,0,2
EMP-0198,2025-05-01,Sales,22,0,1
EMP-0198,2025-06-01,Sales,20,0,0
EMP-0198,2025-07-01,Sales,20,0,0
EMP-0198,2025-08-01,Sales,22,2,2
EMP-0198,2025-09-01,Sales,22,0,0
EMP-0198,2025-10-01,Sales,22,0,0
EMP-0198,2025-11-01,Sales,21,0,0
EMP-0198,2025-12-01,Sales,23,1,0
EMP-0199,2025-06-01,Marketing,23,0,0
EMP-0199,2025-07-01,Marketing,20,0,0
EMP-0199,2025-08-01,Marketing,21,0,1
EMP-0199,2025-09-01,Marketing,21,0,3
EMP-0199,2025-10-01,Marketing,20,0,1
EMP-0199,2025-11-01,Marketing,21,2,2
EMP-0199,2025-12-01,Marketing,20,0,0
EMP-0200,2024-06-01,Sales,21,0,0
EMP-0200,2024-07-01,Sales,21,0,1
EMP-0200,2024-08-01,Sales,22,0,0
EMP-0200,2024-09-01,Sales,23,0,0
EMP-0200,2024-10-01,Sales,22,1,0
EMP-0200,2024-11-01,Sales,23,0,1
EMP-0200,2024-12-01,Sales,20,1,2
EMP-0200,2025-01-01,Sales,23,0,0
EMP-0200,2025-02-01,Sales,23,0,1
EMP-0200,2025-03-01,Sales,22,0,1
EMP-0200,2025-04-01,Sales,20,1,2
EMP-0200,2025-05-01,Sales,23,0,2
EMP-0200,2025-06-01,Sales,21,0,0
EMP-0200,2025-07-01,Sales,22,1,1
EMP-0201,2024-08-01,Customer Service,21,0,1
EMP-0201,2024-09-01,Customer Service,21,0,3
EMP-0201,2024-10-01,Customer Service,20,0,0
EMP-0201,2024-11-01,Customer Service,22,1,0
EMP-0201,2024-12-01,Customer Service,22,1,1
EMP-0201,2025-01-01,Customer Service,21,1,0
EMP-0201,2025-02-01,Customer Service,22,1,2
EMP-0201,2025-03-01,Customer Service,20,0,2
EMP-0201,2025-04-01,Customer Service,23,1,1
EMP-0201,2025-05-01,Customer Service,22,0,0
EMP-0201,2025-06-01,Customer Service,21,1,1
EMP-0201,2025-07-01,Customer Service,22,0,0
EMP-0201,2025-08-01,Customer Service,21,0,0
EMP-0201,2025-09-01,Customer Service,20,0,2
EMP-0201,2025-10-01,Customer Service,23,0,0
EMP-0201,2025-11-01,Customer Service,20,0,0
EMP-0201,2025-12-01,Customer Service,20,0,0
EMP-0202,2024-10-01,Sales,23,2,2
EMP-0202,2024-11-01,Sales,22,1,2
EMP-0202,2024-12-01,Sales,22,0,0
EMP-0202,2025-01-01,Sales,22,0,0
EMP-0202,2025-02-01,Sales,23,0,3
EMP-0202,2025-03-01,Sales,22,0,2
EMP-0202,2025-04-01,Sales,21,0,0
EMP-0202,2025-05-01,Sales,23,0,0
EMP-0202,2025-06-01,Sales,20,0,2
EMP-0202,2025-07-01,Sales,20,2,0
EMP-0202,2025-08-01,Sales,23,0,0
EMP-0202,2025-09-01,Sales,22,0,0
EMP-0202,2025-10-01,Sales,20,2,0
EMP-0202,2025-11-01,Sales,20,0,0
EMP-0202,2025-12-01,Sales,20,0,1
EMP-0203,2024-02-01,Customer Service,21,2,0
EMP-0203,2024-03-01,Customer Service,21,2,0
EMP-0203,2024-04-01,Customer Service,23,1,0
EMP-0203,2024-05-01,Customer Service,21,1,1
EMP-0203,2024-06-01,Customer Service,20,2,2
EMP-0203,2024-07-01,Customer Service,22,3,0
EMP-0203,2024-08-01,Customer Service,21,0,0
EMP-0203,2024-09-01,Customer Service,23,2,1
EMP-0203,2024-10-01,Customer Service,22,1,0
EMP-0203,2024-11-01,Customer Service,22,0,0
EMP-0203,2024-12-01,Customer Service,21,1,1
EMP-0203,2025-01-01,Customer Service,21,2,2
EMP-0203,2025-02-01,Customer Service,21,3,0
EMP-0203,2025-03-01,Customer Service,23,2,2
EMP-0203,2025-04-01,Customer Service,21,1,0
EMP-0203,2025-05-01,Customer Service,20,2,0
EMP-0203,2025-06-01,Customer Service,21,1,2
EMP-0203,2025-07-01,Customer Service,21,3,0
EMP-0203,2025-08-01,Customer Service,20,1,1
EMP-0203,2025-09-01,Customer Service,20,1,0
EMP-0203,2025-10-01,Customer Service,21,2,2
EMP-0203,2025-11-01,Customer Service,23,1,1
EMP-0203,2025-12-01,Customer Service,22,1,2
EMP-0204,2024-04-01,Operations,23,0,2
EMP-0204,2024-05-01,Operations,21,1,3
EMP-0204,2024-06-01,Operations,21,1,2
EMP-0204,2024-07-01,Operations,22,0,2
EMP-0204,2024-08-01,Operations,22,0,1
EMP-0204,2024-09-01,Operations,23,0,0
EMP-0204,2024-10-01,Operations,20,0,0
EMP-0204,2024-11-01,Operations,20,0,0
EMP-0204,2024-12-01,Operations,20,0,0
EMP-0204,2025-01-01,Operations,20,1,1
EMP-0204,2025-02-01,Operations,20,0,0
EMP-0204,2025-03-01,Operations,21,1,1
EMP-0204,2025-04-01,Operations,23,0,2
EMP-0204,2025-05-01,Operations,23,1,0
EMP-0204,2025-06-01,Operations,21,0,2
EMP-0204,2025-07-01,Operations,23,0,0
EMP-0204,2025-08-01,Operations,22,1,0
EMP-0204,2025-09-01,Operations,21,0,2
EMP-0204,2025-10-01,Operations,22,2,0
EMP-0204,2025-11-01,Operations,20,0,1
EMP-0204,2025-12-01,Operations,22,0,2
EMP-0205,2025-10-01,Human Resources,21,0,0
EMP-0205,2025-11-01,Human Resources,21,0,0
EMP-0205,2025-12-01,Human Resources,23,1,2
EMP-0206,2025-05-01,Finance,21,0,1
EMP-0206,2025-06-01,Finance,21,0,0
EMP-0206,2025-07-01,Finance,23,0,0
EMP-0206,2025-08-01,Finance,23,2,1
EMP-0206,2025-09-01,Finance,21,0,1
EMP-0206,2025-10-01,Finance,22,0,0
EMP-0206,2025-11-01,Finance,21,2,0
EMP-0206,2025-12-01,Finance,20,0,0
EMP-0207,2025-01-01,Finance,20,0,3
EMP-0207,2025-02-01,Finance,21,1,1
EMP-0207,2025-03-01,Finance,22,1,1
EMP-0207,2025-04-01,Finance,21,0,0
EMP-0207,2025-05-01,Finance,23,0,0
EMP-0207,2025-06-01,Finance,22,1,0
EMP-0207,2025-07-01,Finance,21,0,2
EMP-0207,2025-08-01,Finance,23,0,2
EMP-0207,2025-09-01,Finance,21,1,1
EMP-0207,2025-10-01,Finance,22,1,0
EMP-0207,2025-11-01,Finance,21,0,0
EMP-0207,2025-12-01,Finance,20,0,0
EMP-0208,2024-04-01,IT & Data,22,0,2
EMP-0208,2024-05-01,IT & Data,22,1,1
EMP-0208,2024-06-01,IT & Data,21,1,1
EMP-0208,2024-07-01,IT & Data,22,0,1
EMP-0208,2024-08-01,IT & Data,23,0,0
EMP-0208,2024-09-01,IT & Data,21,1,0
EMP-0208,2024-10-01,IT & Data,21,1,1
EMP-0208,2024-11-01,IT & Data,21,0,0
EMP-0208,2024-12-01,IT & Data,21,0,2
EMP-0208,2025-01-01,IT & Data,23,0,3
EMP-0208,2025-02-01,IT & Data,23,1,0
EMP-0208,2025-03-01,IT & Data,22,0,1
EMP-0208,2025-04-01,IT & Data,22,1,0
EMP-0208,2025-05-01,IT & Data,20,0,0
EMP-0208,2025-06-01,IT & Data,21,0,0
EMP-0208,2025-07-01,IT & Data,23,0,0
EMP-0208,2025-08-01,IT & Data,21,0,1
EMP-0208,2025-09-01,IT & Data,21,0,0
EMP-0208,2025-10-01,IT & Data,21,1,2
EMP-0208,2025-11-01,IT & Data,22,0,0
EMP-0208,2025-12-01,IT & Data,23,0,2
EMP-0209,2025-03-01,Marketing,20,1,2
EMP-0209,2025-04-01,Marketing,22,0,2
EMP-0209,2025-05-01,Marketing,20,0,0
EMP-0209,2025-06-01,Marketing,23,0,1
EMP-0209,2025-07-01,Marketing,22,0,3
EMP-0209,2025-08-01,Marketing,20,1,0
EMP-0209,2025-09-01,Marketing,21,1,1
EMP-0209,2025-10-01,Marketing,21,0,2
EMP-0209,2025-11-01,Marketing,23,3,0
EMP-0210,2024-01-01,Sales,20,0,1
EMP-0210,2024-02-01,Sales,23,1,2
EMP-0210,2024-03-01,Sales,23,1,1
EMP-0210,2024-04-01,Sales,21,0,0
EMP-0210,2024-05-01,Sales,23,1,0
EMP-0210,2024-06-01,Sales,22,0,0
EMP-0210,2024-07-01,Sales,23,1,1
EMP-0210,2024-08-01,Sales,22,0,1
EMP-0210,2024-09-01,Sales,22,0,2
EMP-0210,2024-10-01,Sales,20,0,2
EMP-0210,2024-11-01,Sales,23,0,1
EMP-0210,2024-12-01,Sales,20,0,0
EMP-0210,2025-01-01,Sales,23,1,1
EMP-0210,2025-02-01,Sales,20,2,0
EMP-0210,2025-03-01,Sales,23,0,1
EMP-0210,2025-04-01,Sales,21,0,1
EMP-0210,2025-05-01,Sales,23,0,2
EMP-0210,2025-06-01,Sales,23,0,0
EMP-0210,2025-07-01,Sales,21,1,1
EMP-0210,2025-08-01,Sales,22,0,3
EMP-0210,2025-09-01,Sales,22,1,1
EMP-0210,2025-10-01,Sales,20,0,0
EMP-0210,2025-11-01,Sales,20,0,0
EMP-0210,2025-12-01,Sales,20,0,0
EMP-0211,2025-06-01,IT & Data,23,0,1
EMP-0211,2025-07-01,IT & Data,23,0,0
EMP-0211,2025-08-01,IT & Data,22,0,0
EMP-0211,2025-09-01,IT & Data,21,0,0
EMP-0211,2025-10-01,IT & Data,22,0,0
EMP-0211,2025-11-01,IT & Data,21,0,1
EMP-0211,2025-12-01,IT & Data,22,0,1
EMP-0212,2024-08-01,Human Resources,21,0,3
EMP-0212,2024-09-01,Human Resources,20,0,2
EMP-0212,2024-10-01,Human Resources,20,0,2
EMP-0212,2024-11-01,Human Resources,22,1,3
EMP-0212,2024-12-01,Human Resources,23,0,0
EMP-0212,2025-01-01,Human Resources,22,0,1
EMP-0212,2025-02-01,Human Resources,21,0,0
EMP-0212,2025-03-01,Human Resources,23,0,1
EMP-0212,2025-04-01,Human Resources,21,1,0
EMP-0212,2025-05-01,Human Resources,23,0,3
EMP-0212,2025-06-01,Human Resources,21,1,2
EMP-0212,2025-07-01,Human Resources,20,1,1
EMP-0212,2025-08-01,Human Resources,21,2,2
EMP-0212,2025-09-01,Human Resources,21,1,3
EMP-0212,2025-10-01,Human Resources,21,0,0
EMP-0212,2025-11-01,Human Resources,22,0,1
EMP-0212,2025-12-01,Human Resources,23,1,0
EMP-0213,2025-02-01,Human Resources,23,0,2
EMP-0213,2025-03-01,Human Resources,23,0,1
EMP-0213,2025-04-01,Human Resources,21,0,1
EMP-0213,2025-05-01,Human Resources,22,2,0
EMP-0213,2025-06-01,Human Resources,20,1,0
EMP-0213,2025-07-01,Human Resources,23,0,1
EMP-0213,2025-08-01,Human Resources,22,1,0
EMP-0213,2025-09-01,Human Resources,23,1,0
EMP-0213,2025-10-01,Human Resources,20,0,0
EMP-0213,2025-11-01,Human Resources,20,1,0
EMP-0213,2025-12-01,Human Resources,20,1,0
EMP-0214,2024-01-01,Sales,20,2,0
EMP-0214,2024-02-01,Sales,21,0,0
EMP-0214,2024-03-01,Sales,21,0,0
EMP-0214,2024-04-01,Sales,20,0,3
EMP-0214,2024-05-01,Sales,20,0,1
EMP-0214,2024-06-01,Sales,23,0,0
EMP-0214,2024-07-01,Sales,21,1,2
EMP-0214,2024-08-01,Sales,22,0,2
EMP-0214,2024-09-01,Sales,20,1,0
EMP-0214,2024-10-01,Sales,22,0,0
EMP-0214,2024-11-01,Sales,23,1,3
EMP-0214,2024-12-01,Sales,23,0,0
EMP-0214,2025-01-01,Sales,23,0,0
EMP-0214,2025-02-01,Sales,20,1,1
EMP-0214,2025-03-01,Sales,23,1,1
EMP-0214,2025-04-01,Sales,20,0,0
EMP-0214,2025-05-01,Sales,20,0,0
EMP-0214,2025-06-01,Sales,23,0,1
EMP-0214,2025-07-01,Sales,20,0,2
EMP-0214,2025-08-01,Sales,21,2,0
EMP-0214,2025-09-01,Sales,22,1,0
EMP-0214,2025-10-01,Sales,23,0,2
EMP-0214,2025-11-01,Sales,22,2,1
EMP-0214,2025-12-01,Sales,22,0,1
EMP-0215,2024-03-01,Customer Service,22,2,0
EMP-0215,2024-04-01,Customer Service,22,0,1
EMP-0215,2024-05-01,Customer Service,20,2,3
EMP-0215,2024-06-01,Customer Service,20,1,1
EMP-0215,2024-07-01,Customer Service,20,4,0
EMP-0215,2024-08-01,Customer Service,21,1,0
EMP-0215,2024-09-01,Customer Service,20,1,1
EMP-0215,2024-10-01,Customer Service,23,2,1
EMP-0215,2024-11-01,Customer Service,21,1,2
EMP-0215,2024-12-01,Customer Service,23,1,2
EMP-0215,2025-01-01,Customer Service,20,1,0
EMP-0215,2025-02-01,Customer Service,21,3,2
EMP-0215,2025-03-01,Customer Service,22,4,2
EMP-0215,2025-04-01,Customer Service,22,2,1
EMP-0215,2025-05-01,Customer Service,20,2,3
EMP-0215,2025-06-01,Customer Service,23,0,0
EMP-0215,2025-07-01,Customer Service,23,0,0
EMP-0215,2025-08-01,Customer Service,20,2,0
EMP-0215,2025-09-01,Customer Service,20,2,0
EMP-0215,2025-10-01,Customer Service,20,2,1
EMP-0215,2025-11-01,Customer Service,22,2,0
EMP-0215,2025-12-01,Customer Service,20,1,0
EMP-0216,2024-11-01,Marketing,20,0,1
EMP-0216,2024-12-01,Marketing,20,2,1
EMP-0216,2025-01-01,Marketing,20,1,1
EMP-0216,2025-02-01,Marketing,21,0,0
EMP-0216,2025-03-01,Marketing,23,2,2
EMP-0216,2025-04-01,Marketing,21,2,1
EMP-0216,2025-05-01,Marketing,23,2,1
EMP-0216,2025-06-01,Marketing,22,2,0
EMP-0216,2025-07-01,Marketing,20,0,0
EMP-0216,2025-08-01,Marketing,23,3,1
EMP-0216,2025-09-01,Marketing,23,3,0
EMP-0216,2025-10-01,Marketing,22,3,0
EMP-0216,2025-11-01,Marketing,22,2,2
EMP-0216,2025-12-01,Marketing,21,3,0
EMP-0217,2024-04-01,Operations,21,2,1
EMP-0217,2024-05-01,Operations,23,0,3
EMP-0217,2024-06-01,Operations,23,0,0
EMP-0217,2024-07-01,Operations,20,1,1
EMP-0217,2024-08-01,Operations,23,0,3
EMP-0217,2024-09-01,Operations,22,1,1
EMP-0217,2024-10-01,Operations,20,0,3
EMP-0217,2024-11-01,Operations,22,1,0
EMP-0217,2024-12-01,Operations,21,0,3
EMP-0217,2025-01-01,Operations,22,0,0
EMP-0217,2025-02-01,Operations,22,0,1
EMP-0217,2025-03-01,Operations,22,0,0
EMP-0217,2025-04-01,Operations,20,1,1
EMP-0217,2025-05-01,Operations,23,0,1
EMP-0217,2025-06-01,Operations,21,0,2
EMP-0217,2025-07-01,Operations,21,2,1
EMP-0217,2025-08-01,Operations,21,0,0
EMP-0217,2025-09-01,Operations,21,0,1
EMP-0217,2025-10-01,Operations,20,0,1
EMP-0217,2025-11-01,Operations,23,0,0
EMP-0217,2025-12-01,Operations,23,1,1
EMP-0218,2025-04-01,Human Resources,21,0,0
EMP-0218,2025-05-01,Human Resources,20,0,1
